"","latitude","longitude","wind_kt","latitude_p","longitude_p","windkt_p","date","year","nature","delta1","delta2","delta3"
"1456",19.4,-49.9,40,19.6,-50.6,40,242,1995,5,0.199999999999999,-0.799999999999997,0
"1457",19.6,-50.6,40,20,-51.1,40,242,1995,5,0.200000000000003,-0.700000000000003,0
"1458",20,-51.1,40,20.3,-51.6,40,243,1995,5,0.399999999999999,-0.5,0
"1459",20.3,-51.6,40,20.4,-51.9,40,243,1995,5,0.300000000000001,-0.5,0
"1460",20.4,-51.9,40,20.8,-52.1,40,243,1995,5,0.0999999999999979,-0.299999999999997,0
"1461",20.8,-52.1,40,21.6,-52.3,40,243,1995,5,0.400000000000002,-0.200000000000003,0
"1462",21.6,-52.3,40,22.9,-52.7,40,244,1995,5,0.800000000000001,-0.199999999999996,0
"1463",22.9,-52.7,40,24.6,-53.3,35,244,1995,5,1.3,-0.400000000000006,0
"1464",24.6,-53.3,35,26.6,-54.3,35,244,1995,5,1.7,-0.599999999999994,-5
"1465",26.6,-54.3,35,28.4,-55.6,35,244,1995,5,2,-1,0
"1466",28.4,-55.6,35,29.9,-57.1,35,245,1995,5,1.8,-1.3,0
"1467",29.9,-57.1,35,31.2,-59.2,30,245,1995,5,1.5,-1.5,0
"1468",31.2,-59.2,30,32.4,-61.9,30,245,1995,5,1.3,-2.1,-5
"1469",32.4,-61.9,30,33,-61.5,30,245,1995,5,1.2,-2.7,0
"1470",11.1,-23.8,25,11,-24.3,25,239,1995,5,-0.200000000000001,-1.1,0
"1471",11,-24.3,25,10.9,-24.9,25,240,1995,5,-0.0999999999999996,-0.5,0
"1472",10.9,-24.9,25,11.1,-26,30,240,1995,5,-0.0999999999999996,-0.599999999999998,0
"1473",11.1,-26,30,11.4,-27.5,30,240,1995,5,0.199999999999999,-1.1,5
"1474",11.4,-27.5,30,11.6,-29,35,240,1995,5,0.300000000000001,-1.5,0
"1475",11.6,-29,35,11.8,-30.5,40,241,1995,5,0.199999999999999,-1.5,5
"1476",11.8,-30.5,40,12.2,-31.9,40,241,1995,5,0.200000000000001,-1.5,5
"1477",12.2,-31.9,40,12.7,-33.1,40,241,1995,5,0.399999999999999,-1.4,0
"1478",12.7,-33.1,40,13,-34.2,40,241,1995,5,0.5,-1.2,0
"1479",13,-34.2,40,13.2,-35.3,45,242,1995,5,0.300000000000001,-1.1,0
"1480",13.2,-35.3,45,13.4,-36.2,55,242,1995,5,0.199999999999999,-1.09999999999999,5
"1481",13.4,-36.2,55,13.7,-37,65,242,1995,5,0.200000000000001,-0.900000000000006,10
"1482",13.7,-37,65,14,-37.9,70,242,1995,5,0.299999999999999,-0.799999999999997,10
"1483",14,-37.9,70,14.3,-38.8,80,243,1995,5,0.300000000000001,-0.899999999999999,5
"1484",14.3,-38.8,80,14.6,-39.7,85,243,1995,5,0.300000000000001,-0.899999999999999,10
"1485",14.6,-39.7,85,15,-40.7,95,243,1995,5,0.299999999999999,-0.900000000000006,5
"1486",15,-40.7,95,15.4,-41.7,100,243,1995,5,0.4,-1,10
"1487",15.4,-41.7,100,15.8,-42.6,105,244,1995,5,0.4,-1,5
"1488",15.8,-42.6,105,16.2,-43.6,115,244,1995,5,0.4,-0.899999999999999,5
"1489",16.2,-43.6,115,16.5,-44.7,115,244,1995,5,0.399999999999999,-1,10
"1490",16.5,-44.7,115,16.8,-45.8,115,244,1995,5,0.300000000000001,-1.1,0
"1491",16.8,-45.8,115,17,-46.9,115,245,1995,5,0.300000000000001,-1.09999999999999,0
"1492",17,-46.9,115,17.2,-48,115,245,1995,5,0.199999999999999,-1.1,0
"1493",17.2,-48,115,17.3,-49.2,115,245,1995,5,0.199999999999999,-1.1,0
"1494",17.3,-49.2,115,17.3,-50.5,115,245,1995,5,0.100000000000001,-1.2,0
"1495",17.3,-50.5,115,17.4,-51.8,120,246,1995,5,0,-1.3,0
"1496",17.4,-51.8,120,17.3,-53.1,120,246,1995,5,0.0999999999999979,-1.3,5
"1497",17.3,-53.1,120,17.3,-54.3,120,246,1995,5,-0.0999999999999979,-1.3,0
"1498",17.3,-54.3,120,17.1,-55.6,120,246,1995,5,0,-1.2,0
"1499",17.1,-55.6,120,17,-56.8,120,247,1995,5,-0.199999999999999,-1.3,0
"1500",17,-56.8,120,17,-58,120,247,1995,5,-0.100000000000001,-1.2,0
"1501",17,-58,120,17,-59.1,120,247,1995,5,0,-1.2,0
"1502",17,-59.1,120,17.1,-60.1,120,247,1995,5,0,-1.1,0
"1503",17.1,-60.1,120,17.3,-61,120,248,1995,5,0.100000000000001,-1,0
"1504",17.3,-61,120,17.5,-61.7,115,248,1995,5,0.199999999999999,-0.899999999999999,0
"1505",17.5,-61.7,115,18,-62.4,115,248,1995,5,0.199999999999999,-0.700000000000003,-5
"1506",18,-62.4,115,18.4,-63,115,248,1995,5,0.5,-0.699999999999996,0
"1507",18.4,-63,115,18.9,-63.6,115,249,1995,5,0.399999999999999,-0.600000000000001,0
"1508",18.9,-63.6,115,19.4,-64.2,115,249,1995,5,0.5,-0.600000000000001,0
"1509",19.4,-64.2,115,20.1,-64.9,115,249,1995,5,0.5,-0.600000000000001,0
"1510",20.1,-64.9,115,20.7,-65.4,115,249,1995,5,0.700000000000003,-0.700000000000003,0
"1511",20.7,-65.4,115,21.3,-66,115,250,1995,5,0.599999999999998,-0.5,0
"1512",21.3,-66,115,22,-66.6,110,250,1995,5,0.600000000000001,-0.599999999999994,0
"1513",22,-66.6,110,22.8,-67.2,110,250,1995,5,0.699999999999999,-0.599999999999994,-5
"1514",22.8,-67.2,110,24.3,-68,110,250,1995,5,0.800000000000001,-0.600000000000009,0
"1515",24.3,-68,110,25.8,-68.8,110,251,1995,5,1.5,-0.799999999999997,0
"1516",25.8,-68.8,110,26.4,-69.3,105,251,1995,5,1.5,-0.799999999999997,0
"1517",26.4,-69.3,105,26.5,-69.5,100,251,1995,5,0.599999999999998,-0.5,-5
"1518",26.5,-69.5,100,27.1,-69.8,95,251,1995,5,0.100000000000001,-0.200000000000003,-5
"1519",27.1,-69.8,95,29.1,-69.5,90,252,1995,5,0.600000000000001,-0.299999999999997,-5
"1520",29.1,-69.5,90,31,-69.1,85,252,1995,5,2,0.299999999999997,-5
"1521",31,-69.1,85,32.7,-68.6,85,252,1995,5,1.9,0.400000000000006,-5
"1522",32.7,-68.6,85,34.5,-67.2,85,252,1995,5,1.7,0.5,0
"1523",34.5,-67.2,85,36.5,-65.4,85,253,1995,5,1.8,1.39999999999999,0
"1524",36.5,-65.4,85,38.4,-63.7,80,253,1995,5,2,1.8,0
"1525",38.4,-63.7,80,40.9,-60.9,80,253,1995,5,1.9,1.7,-5
"1526",40.9,-60.9,80,43.9,-57.7,80,253,1995,5,2.5,2.8,0
"1527",43.9,-57.7,80,47.1,-54.2,80,254,1995,5,3,3.2,0
"1528",47.1,-54.2,80,51.5,-48.5,70,254,1995,5,3.2,3.5,0
"1529",51.5,-48.5,70,55,-46,60,254,1995,2,4.4,5.7,-10
"1530",55,-46,60,57,-45,60,254,1995,2,3.5,2.5,-10
"1531",57,-45,60,58,-44,60,255,1995,2,2,1,0
"1532",58,-44,60,59,-42,60,255,1995,2,1,1,0
"1533",59,-42,60,60,-40,50,255,1995,2,1,2,0
"1534",10.9,-39,30,11.4,-40,30,270,1995,5,0.5,-1.3,5
"1535",11.4,-40,30,12.1,-40.6,35,270,1995,5,0.5,-1,0
"1536",12.1,-40.6,35,12.8,-41,40,270,1995,5,0.699999999999999,-0.600000000000001,5
"1537",12.8,-41,40,13.5,-41.5,45,270,1995,5,0.700000000000001,-0.399999999999999,5
"1538",13.5,-41.5,45,14,-42,50,271,1995,5,0.699999999999999,-0.5,5
"1539",14,-42,50,14.5,-42.4,60,271,1995,5,0.5,-0.5,5
"1540",14.5,-42.4,60,15.2,-42.6,65,271,1995,5,0.5,-0.399999999999999,10
"1541",15.2,-42.6,65,15.9,-42.6,65,271,1995,5,0.699999999999999,-0.200000000000003,5
"1542",15.9,-42.6,65,16.5,-42.2,65,272,1995,5,0.700000000000001,0,0
"1543",16.5,-42.2,65,17.4,-41.9,65,272,1995,5,0.6,0.399999999999999,0
"1544",17.4,-41.9,65,18.2,-41.2,65,272,1995,5,0.899999999999999,0.300000000000004,0
"1545",18.2,-41.2,65,18.9,-40.6,65,272,1995,5,0.800000000000001,0.699999999999996,0
"1546",18.9,-40.6,65,19.4,-40.3,65,273,1995,5,0.699999999999999,0.600000000000001,0
"1547",19.4,-40.3,65,19.7,-40.2,60,273,1995,5,0.5,0.300000000000004,0
"1548",19.7,-40.2,60,19.8,-40.1,55,273,1995,5,0.300000000000001,0.0999999999999943,-5
"1549",19.8,-40.1,55,19.9,-40.2,50,273,1995,5,0.100000000000001,0.100000000000001,-5
"1550",19.9,-40.2,50,20,-40.3,50,274,1995,5,0.0999999999999979,-0.100000000000001,-5
"1551",20,-40.3,50,20.1,-40.4,45,274,1995,5,0.100000000000001,-0.0999999999999943,0
"1552",20.1,-40.4,45,20.5,-40.4,45,274,1995,5,0.100000000000001,-0.100000000000001,-5
"1553",20.5,-40.4,45,20.9,-40.2,45,274,1995,5,0.399999999999999,0,0
"1554",20.9,-40.2,45,21.5,-40.1,45,275,1995,5,0.399999999999999,0.199999999999996,0
"1555",21.5,-40.1,45,22.4,-40,45,275,1995,5,0.600000000000001,0.100000000000001,0
"1556",22.4,-40,45,23.5,-40.1,45,275,1995,5,0.899999999999999,0.100000000000001,0
"1557",23.5,-40.1,45,24.7,-40.3,45,275,1995,5,1.1,-0.100000000000001,0
"1558",24.7,-40.3,45,25.7,-41,40,276,1995,5,1.2,-0.199999999999996,0
"1559",25.7,-41,40,26.7,-41.8,45,276,1995,5,1,-0.700000000000003,-5
"1560",26.7,-41.8,45,27.6,-42.4,45,276,1995,5,1,-0.799999999999997,5
"1561",27.6,-42.4,45,28.5,-42.8,45,276,1995,5,0.900000000000002,-0.600000000000001,0
"1562",28.5,-42.8,45,29.5,-43.1,50,277,1995,5,0.899999999999999,-0.399999999999999,0
"1563",29.5,-43.1,50,30.4,-43.1,50,277,1995,5,1,-0.300000000000004,5
