"","X1","X2","X3"
"rho.cur.1735",0.500027861787817,0.49996148227742,0.499951127048643
"rho.cur.1736",0.500027861787817,0.49996148227742,0.499951127048643
"rho.cur.1737",0.500027861787817,0.49996148227742,0.499951127048643
"rho.cur.1738",0.500027861787817,0.49996148227742,0.499951127048643
"rho.cur.1739",0.500027861787817,0.49996148227742,0.499951127048643
"rho.cur.1740",0.500028760959418,0.499961089560725,0.499938200663671
"rho.cur.1741",0.500029042868964,0.499943041774762,0.499935276368068
"rho.cur.1742",0.500029042868964,0.499943041774762,0.499935276368068
"rho.cur.1743",0.500029042868964,0.499943041774762,0.499935276368068
"rho.cur.1744",0.500029042868964,0.499943041774762,0.499935276368068
"rho.cur.1745",0.500027443196136,0.499952208631244,0.499938506600287
"rho.cur.1746",0.500027443196136,0.499952208631244,0.499938506600287
"rho.cur.1747",0.500027443196136,0.499952208631244,0.499938506600287
"rho.cur.1748",0.500035536628203,0.499941297587138,0.49993748899754
"rho.cur.1749",0.500035536628203,0.499941297587138,0.49993748899754
"rho.cur.1750",0.500034239127026,0.499950335032531,0.499931393511487
"rho.cur.1751",0.500034239127026,0.499950335032531,0.499931393511487
"rho.cur.1752",0.500029445040384,0.499969145731349,0.499927986885161
"rho.cur.1753",0.500034378422834,0.499974832120222,0.499920986872614
"rho.cur.1754",0.500034378422834,0.499974832120222,0.499920986872614
"rho.cur.1755",0.500043266350702,0.499956389705865,0.499921298040425
"rho.cur.1756",0.50005019560236,0.499947600202319,0.499933467921573
"rho.cur.1757",0.50005019560236,0.499947600202319,0.499933467921573
"rho.cur.1758",0.50005019560236,0.499947600202319,0.499933467921573
"rho.cur.1759",0.50005019560236,0.499947600202319,0.499933467921573
"rho.cur.1760",0.500055780962175,0.499949915167094,0.499920925539127
"rho.cur.1761",0.500054001763789,0.49993383296554,0.499906956404092
"rho.cur.1762",0.500056736105629,0.499948802706004,0.499896562915496
"rho.cur.1763",0.500056736105629,0.499948802706004,0.499896562915496
"rho.cur.1764",0.500048685856862,0.499955668259692,0.499883959386424
"rho.cur.1765",0.500048685856862,0.499955668259692,0.499883959386424
"rho.cur.1766",0.500051482019774,0.499948212982361,0.499891531489622
"rho.cur.1767",0.500048922521011,0.499936952417913,0.499895235055534
"rho.cur.1768",0.500048922521011,0.499936952417913,0.499895235055534
"rho.cur.1769",0.500048922521011,0.499936952417913,0.499895235055534
"rho.cur.1770",0.500048922521011,0.499936952417913,0.499895235055534
"rho.cur.1771",0.500048922521011,0.499936952417913,0.499895235055534
"rho.cur.1772",0.500048922521011,0.499936952417913,0.499895235055534
"rho.cur.1773",0.500048922521011,0.499936952417913,0.499895235055534
"rho.cur.1774",0.500048922521011,0.499936952417913,0.499895235055534
"rho.cur.1775",0.500047028353959,0.499941777963965,0.499906686298478
"rho.cur.1776",0.500051802998749,0.499943720743498,0.49991893077276
"rho.cur.1777",0.500051802998749,0.499943720743498,0.49991893077276
"rho.cur.1778",0.500051802998749,0.499943720743498,0.49991893077276
"rho.cur.1779",0.500051802998749,0.499943720743498,0.49991893077276
"rho.cur.1780",0.500051802998749,0.499943720743498,0.49991893077276
"rho.cur.1781",0.500051802998749,0.499943720743498,0.49991893077276
"rho.cur.1782",0.500055520677213,0.499950164211132,0.499926650712677
"rho.cur.1783",0.500055520677213,0.499950164211132,0.499926650712677
"rho.cur.1784",0.500063617998539,0.499964588399698,0.499913215942737
"rho.cur.1785",0.500063617998539,0.499964588399698,0.499913215942737
"rho.cur.1786",0.500071771473559,0.499975162770898,0.499903642856398
"rho.cur.1787",0.500071771473559,0.499975162770898,0.499903642856398
"rho.cur.1788",0.500071771473559,0.499975162770898,0.499903642856398
"rho.cur.1789",0.500071771473559,0.499975162770898,0.499903642856398
"rho.cur.1790",0.500071771473559,0.499975162770898,0.499903642856398
"rho.cur.1791",0.500071030365848,0.499968151082909,0.499911247596304
"rho.cur.1792",0.500071030365848,0.499968151082909,0.499911247596304
"rho.cur.1793",0.500068211011304,0.499955442384603,0.499912387313126
"rho.cur.1794",0.500068211011304,0.499955442384603,0.499912387313126
"rho.cur.1795",0.500068211011304,0.499955442384603,0.499912387313126
"rho.cur.1796",0.50006569481547,0.499970399053153,0.499919921326149
"rho.cur.1797",0.500060870914874,0.499962298816955,0.499926765714379
"rho.cur.1798",0.500061218249826,0.499961675314718,0.499939927496629
"rho.cur.1799",0.500061218249826,0.499961675314718,0.499939927496629
"rho.cur.1800",0.500061218249826,0.499961675314718,0.499939927496629
"rho.cur.1801",0.500054331435594,0.499958719117772,0.499927990954728
"rho.cur.1802",0.500048028977602,0.499967933047591,0.499939161547937
"rho.cur.1803",0.500048028977602,0.499967933047591,0.499939161547937
"rho.cur.1804",0.500048028977602,0.499967933047591,0.499939161547937
"rho.cur.1805",0.500048028977602,0.499967933047591,0.499939161547937
"rho.cur.1806",0.500048028977602,0.499967933047591,0.499939161547937
"rho.cur.1807",0.500040454095584,0.499966993037258,0.499933727244589
"rho.cur.1808",0.50004868395437,0.49996618789115,0.499922831437386
"rho.cur.1809",0.50004868395437,0.49996618789115,0.499922831437386
"rho.cur.1810",0.50004868395437,0.49996618789115,0.499922831437386
"rho.cur.1811",0.50004868395437,0.49996618789115,0.499922831437386
"rho.cur.1812",0.50004868395437,0.49996618789115,0.499922831437386
"rho.cur.1813",0.500039019988924,0.499956068891893,0.499932687225643
"rho.cur.1814",0.500046439632359,0.49995779531994,0.499933519494369
"rho.cur.1815",0.500046439632359,0.49995779531994,0.499933519494369
"rho.cur.1816",0.500054366702279,0.499968535584081,0.499930463627277
"rho.cur.1817",0.500054366702279,0.499968535584081,0.499930463627277
"rho.cur.1818",0.500054366702279,0.499968535584081,0.499930463627277
"rho.cur.1819",0.500054366702279,0.499968535584081,0.499930463627277
"rho.cur.1820",0.500054366702279,0.499968535584081,0.499930463627277
"rho.cur.1821",0.500054366702279,0.499968535584081,0.499930463627277
"rho.cur.1822",0.500054366702279,0.499968535584081,0.499930463627277
"rho.cur.1823",0.5000639351208,0.499973039309895,0.499920833025149
"rho.cur.1824",0.500068489170987,0.499960881378782,0.499919244873957
"rho.cur.1825",0.500066633798094,0.499952135993271,0.499913550001071
"rho.cur.1826",0.500074290823559,0.49995418057804,0.499918699045051
"rho.cur.1827",0.500076381328539,0.499941705781101,0.499931409753338
"rho.cur.1828",0.500073005596059,0.499945880206433,0.499935391498558
"rho.cur.1829",0.500071228790791,0.499935843421938,0.49993324837935
"rho.cur.1830",0.500069663822488,0.49992464068696,0.499926427629791
"rho.cur.1831",0.500069663822488,0.49992464068696,0.499926427629791
"rho.cur.1832",0.500065761445062,0.499928276363593,0.499918195797464
"rho.cur.1833",0.500065761445062,0.499928276363593,0.499918195797464
"rho.cur.1834",0.500060430076546,0.49991581375191,0.499924670402208
"rho.cur.1835",0.500060430076546,0.49991581375191,0.499924670402208
"rho.cur.1836",0.500060430076546,0.49991581375191,0.499924670402208
"rho.cur.1837",0.500060430076546,0.49991581375191,0.499924670402208
"rho.cur.1838",0.500060430076546,0.49991581375191,0.499924670402208
"rho.cur.1839",0.500050804484529,0.499905944784042,0.499937574189576
"rho.cur.1840",0.500041299654055,0.499887168100803,0.49995015581698
"rho.cur.1841",0.500039643740556,0.499897009531456,0.499946618218192
"rho.cur.1842",0.500039643740556,0.499897009531456,0.499946618218192
"rho.cur.1843",0.500039643740556,0.499897009531456,0.499946618218192
"rho.cur.1844",0.500039643740556,0.499897009531456,0.499946618218192
"rho.cur.1845",0.500029916382213,0.499878660795838,0.499949437460008
"rho.cur.1846",0.500029916382213,0.499878660795838,0.499949437460008
"rho.cur.1847",0.500029916382213,0.499878660795838,0.499949437460008
"rho.cur.1848",0.500029916382213,0.499878660795838,0.499949437460008
"rho.cur.1849",0.50002780651799,0.499863310799394,0.499950950350811
"rho.cur.1850",0.50002780651799,0.499863310799394,0.499950950350811
"rho.cur.1851",0.50002780651799,0.499863310799394,0.499950950350811
"rho.cur.1852",0.500018330093902,0.499855964972051,0.499962341709869
"rho.cur.1853",0.500019862083402,0.499874868097986,0.499954694025533
"rho.cur.1854",0.500023370886906,0.49989242570363,0.499967269688242
"rho.cur.1855",0.500023882674463,0.499909197611027,0.499970654478334
"rho.cur.1856",0.500023882674463,0.499909197611027,0.499970654478334
"rho.cur.1857",0.500031269646292,0.499915528132693,0.499965959407932
"rho.cur.1858",0.500031269646292,0.499915528132693,0.499965959407932
"rho.cur.1859",0.500028007522295,0.49992228945924,0.499959407266239
"rho.cur.1860",0.500028007522295,0.49992228945924,0.499959407266239
"rho.cur.1861",0.500028007522295,0.49992228945924,0.499959407266239
"rho.cur.1862",0.500028007522295,0.49992228945924,0.499959407266239
"rho.cur.1863",0.500035492674066,0.499910041199569,0.499962588607313
"rho.cur.1864",0.500045393380677,0.499891335374788,0.499961999244514
"rho.cur.1865",0.500045393380677,0.499891335374788,0.499961999244514
"rho.cur.1866",0.500045393380677,0.499891335374788,0.499961999244514
"rho.cur.1867",0.500045393380677,0.499891335374788,0.499961999244514
"rho.cur.1868",0.500045393380677,0.499891335374788,0.499961999244514
"rho.cur.1869",0.500040180054479,0.49987540199399,0.499953853468747
"rho.cur.1870",0.500040180054479,0.49987540199399,0.499953853468747
"rho.cur.1871",0.500040180054479,0.49987540199399,0.499953853468747
"rho.cur.1872",0.500040180054479,0.49987540199399,0.499953853468747
"rho.cur.1873",0.500040180054479,0.49987540199399,0.499953853468747
"rho.cur.1874",0.500040180054479,0.49987540199399,0.499953853468747
"rho.cur.1875",0.500040180054479,0.49987540199399,0.499953853468747
"rho.cur.1876",0.500040180054479,0.49987540199399,0.499953853468747
"rho.cur.1877",0.500035735921921,0.499883471250069,0.499960023396835
"rho.cur.1878",0.500035735921921,0.499883471250069,0.499960023396835
"rho.cur.1879",0.500035735921921,0.499883471250069,0.499960023396835
"rho.cur.1880",0.500035617796774,0.499880450452837,0.49996920181335
"rho.cur.1881",0.500035372743868,0.499894104347779,0.4999547424596
"rho.cur.1882",0.500042233175147,0.499904939754559,0.499951019003054
"rho.cur.1883",0.500042233175147,0.499904939754559,0.499951019003054
"rho.cur.1884",0.50003995646874,0.499905257648938,0.499947398247691
"rho.cur.1885",0.50003995646874,0.499905257648938,0.499947398247691
"rho.cur.1886",0.500045914982204,0.49992345468063,0.499938480799455
"rho.cur.1887",0.500052656341144,0.499938126727278,0.499941901071051
"rho.cur.1888",0.500052656341144,0.499938126727278,0.499941901071051
"rho.cur.1889",0.500052656341144,0.499938126727278,0.499941901071051
"rho.cur.1890",0.500052656341144,0.499938126727278,0.499941901071051
"rho.cur.1891",0.500052656341144,0.499938126727278,0.499941901071051
"rho.cur.1892",0.500052656341144,0.499938126727278,0.499941901071051
"rho.cur.1893",0.500052656341144,0.499938126727278,0.499941901071051
"rho.cur.1894",0.500052261317918,0.499925668233615,0.499946918626859
"rho.cur.1895",0.500052261317918,0.499925668233615,0.499946918626859
"rho.cur.1896",0.500056310370304,0.499934080295861,0.499937068863416
"rho.cur.1897",0.500054149677027,0.499942516039694,0.499946336853265
"rho.cur.1898",0.500044558101404,0.499948470083606,0.499948251934862
"rho.cur.1899",0.500044558101404,0.499948470083606,0.499948251934862
"rho.cur.1900",0.500044558101404,0.499948470083606,0.499948251934862
"rho.cur.1901",0.500044558101404,0.499948470083606,0.499948251934862
"rho.cur.1902",0.500042301955489,0.499956819267013,0.499937189147191
"rho.cur.1903",0.500042301955489,0.499956819267013,0.499937189147191
"rho.cur.1904",0.500042301955489,0.499956819267013,0.499937189147191
"rho.cur.1905",0.500033553484348,0.499943295200887,0.499928658170496
"rho.cur.1906",0.500024883451839,0.499952412369634,0.499942264878848
"rho.cur.1907",0.500024883451839,0.499952412369634,0.499942264878848
"rho.cur.1908",0.500029091915549,0.49995886144518,0.499956685406073
"rho.cur.1909",0.500029091915549,0.49995886144518,0.499956685406073
"rho.cur.1910",0.500029091915549,0.49995886144518,0.499956685406073
"rho.cur.1911",0.500029091915549,0.49995886144518,0.499956685406073
"rho.cur.1912",0.500029091915549,0.49995886144518,0.499956685406073
"rho.cur.1913",0.500029091915549,0.49995886144518,0.499956685406073
"rho.cur.1914",0.500029091915549,0.49995886144518,0.499956685406073
"rho.cur.1915",0.500025683565089,0.49995329026578,0.499965567070177
"rho.cur.1916",0.500026482261709,0.499953118470284,0.499951202761431
"rho.cur.1917",0.500026482261709,0.499953118470284,0.499951202761431
"rho.cur.1918",0.500032906433051,0.499968277713974,0.499955395355081
"rho.cur.1919",0.500032906433051,0.499968277713974,0.499955395355081
"rho.cur.1920",0.500035738372221,0.499971852103416,0.499968769711161
"rho.cur.1921",0.500035738372221,0.499971852103416,0.499968769711161
"rho.cur.1922",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1923",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1924",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1925",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1926",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1927",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1928",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1929",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1930",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1931",0.500043029673664,0.499988498708085,0.499970426629638
"rho.cur.1932",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1933",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1934",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1935",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1936",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1937",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1938",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1939",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1940",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1941",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1942",0.500043353133584,0.499968847857696,0.499974176884308
"rho.cur.1943",0.500048693453097,0.499962849752736,0.499964497567963
"rho.cur.1944",0.50004961484795,0.499959077409898,0.499969118625699
"rho.cur.1945",0.50004961484795,0.499959077409898,0.499969118625699
"rho.cur.1946",0.500046868122915,0.499942318545357,0.499981971850291
"rho.cur.1947",0.500046868122915,0.499942318545357,0.499981971850291
"rho.cur.1948",0.500046868122915,0.499942318545357,0.499981971850291
"rho.cur.1949",0.500047676021546,0.499935786139481,0.499979050768198
"rho.cur.1950",0.500053843838522,0.499939903812241,0.499985472254942
"rho.cur.1951",0.500053843838522,0.499939903812241,0.499985472254942
"rho.cur.1952",0.500053379978939,0.499932910849229,0.499987274107233
"rho.cur.1953",0.500053379978939,0.499932910849229,0.499987274107233
"rho.cur.1954",0.500053379978939,0.499932910849229,0.499987274107233
"rho.cur.1955",0.500053379978939,0.499932910849229,0.499987274107233
"rho.cur.1956",0.500062233558135,0.499924661496273,0.499997111767794
"rho.cur.1957",0.500062233558135,0.499924661496273,0.499997111767794
"rho.cur.1958",0.500062233558135,0.499924661496273,0.499997111767794
"rho.cur.1959",0.500062233558135,0.499924661496273,0.499997111767794
"rho.cur.1960",0.500071657907875,0.499930772252512,0.500006867546549
"rho.cur.1961",0.50007003955443,0.499914595457502,0.500000241431152
"rho.cur.1962",0.500079997602325,0.499898327923818,0.500004663299127
"rho.cur.1963",0.500079997602325,0.499898327923818,0.500004663299127
"rho.cur.1964",0.500079997602325,0.499898327923818,0.500004663299127
"rho.cur.1965",0.500086349642315,0.499907881589225,0.500018399835958
"rho.cur.1966",0.500086349642315,0.499907881589225,0.500018399835958
"rho.cur.1967",0.500086349642315,0.499907881589225,0.500018399835958
"rho.cur.1968",0.500084171837266,0.499912155256076,0.500009644590379
"rho.cur.1969",0.500084171837266,0.499912155256076,0.500009644590379
"rho.cur.1970",0.500094026476425,0.499906759401458,0.50000127903129
"rho.cur.1971",0.500088419089765,0.499922816489544,0.500011672525754
"rho.cur.1972",0.500088419089765,0.499922816489544,0.500011672525754
"rho.cur.1973",0.500088419089765,0.499922816489544,0.500011672525754
"rho.cur.1974",0.500088419089765,0.499922816489544,0.500011672525754
"rho.cur.1975",0.500088419089765,0.499922816489544,0.500011672525754
"rho.cur.1976",0.500088419089765,0.499922816489544,0.500011672525754
"rho.cur.1977",0.500088419089765,0.499922816489544,0.500011672525754
"rho.cur.1978",0.500088419089765,0.499922816489544,0.500011672525754
"rho.cur.1979",0.500087928175484,0.499910847673528,0.500016665309119
"rho.cur.1980",0.500087928175484,0.499910847673528,0.500016665309119
"rho.cur.1981",0.500079223856917,0.499908440054767,0.50001760816021
"rho.cur.1982",0.500081351187458,0.499915831618533,0.500030166382595
"rho.cur.1983",0.500081351187458,0.499915831618533,0.500030166382595
"rho.cur.1984",0.500071434109715,0.499912965067421,0.500043393523908
"rho.cur.1985",0.500071434109715,0.499912965067421,0.500043393523908
"rho.cur.1986",0.500071434109715,0.499912965067421,0.500043393523908
"rho.cur.1987",0.500071434109715,0.499912965067421,0.500043393523908
"rho.cur.1988",0.500066939652172,0.499921907232749,0.500029073756086
"rho.cur.1989",0.500066939652172,0.499921907232749,0.500029073756086
"rho.cur.1990",0.500066939652172,0.499921907232749,0.500029073756086
"rho.cur.1991",0.500066939652172,0.499921907232749,0.500029073756086
"rho.cur.1992",0.500066939652172,0.499921907232749,0.500029073756086
"rho.cur.1993",0.500070984319659,0.499923540359075,0.500024075294156
"rho.cur.1994",0.500070984319659,0.499923540359075,0.500024075294156
"rho.cur.1995",0.500070984319659,0.499923540359075,0.500024075294156
"rho.cur.1996",0.500070984319659,0.499923540359075,0.500024075294156
"rho.cur.1997",0.500070984319659,0.499923540359075,0.500024075294156
"rho.cur.1998",0.500070984319659,0.499923540359075,0.500024075294156
"rho.cur.1999",0.500070984319659,0.499923540359075,0.500024075294156
"rho.cur.2000",0.500070984319659,0.499923540359075,0.500024075294156
"rho.cur.2001",0.500070984319659,0.499923540359075,0.500024075294156
"rho.cur.2002",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2003",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2004",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2005",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2006",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2007",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2008",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2009",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2010",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2011",0.500076101795836,0.499930760502108,0.50003412182066
"rho.cur.2012",0.500084055686906,0.49991299523688,0.500048207692374
"rho.cur.2013",0.500084055686906,0.49991299523688,0.500048207692374
"rho.cur.2014",0.500084055686906,0.49991299523688,0.500048207692374
"rho.cur.2015",0.500084055686906,0.49991299523688,0.500048207692374
"rho.cur.2016",0.500084055686906,0.49991299523688,0.500048207692374
"rho.cur.2017",0.500083394509503,0.49990075085287,0.500044168713473
"rho.cur.2018",0.500083394509503,0.49990075085287,0.500044168713473
"rho.cur.2019",0.500083394509503,0.49990075085287,0.500044168713473
"rho.cur.2020",0.500076778257518,0.499903807504634,0.500038801749077
"rho.cur.2021",0.500076778257518,0.499903807504634,0.500038801749077
"rho.cur.2022",0.500076778257518,0.499903807504634,0.500038801749077
"rho.cur.2023",0.500076778257518,0.499903807504634,0.500038801749077
"rho.cur.2024",0.500076778257518,0.499903807504634,0.500038801749077
"rho.cur.2025",0.50008100901878,0.499888266936225,0.500052935400461
"rho.cur.2026",0.500071793208933,0.499894062213358,0.500062373896954
"rho.cur.2027",0.500071793208933,0.499894062213358,0.500062373896954
"rho.cur.2028",0.500066644748394,0.499883422380947,0.500056717954844
"rho.cur.2029",0.500066644748394,0.499883422380947,0.500056717954844
"rho.cur.2030",0.500066644748394,0.499883422380947,0.500056717954844
"rho.cur.2031",0.500066644748394,0.499883422380947,0.500056717954844
"rho.cur.2032",0.50007126232314,0.499887928469424,0.500060196139385
"rho.cur.2033",0.50007126232314,0.499887928469424,0.500060196139385
"rho.cur.2034",0.500077495403761,0.499906609907142,0.500051935191148
"rho.cur.2035",0.500077495403761,0.499906609907142,0.500051935191148
"rho.cur.2036",0.500083867860311,0.499907849285603,0.500058356771707
"rho.cur.2037",0.500083867860311,0.499907849285603,0.500058356771707
"rho.cur.2038",0.500088748178571,0.499896750840592,0.500044506383653
"rho.cur.2039",0.500088748178571,0.499896750840592,0.500044506383653
"rho.cur.2040",0.500088748178571,0.499896750840592,0.500044506383653
"rho.cur.2041",0.500088748178571,0.499896750840592,0.500044506383653
"rho.cur.2042",0.500091356341122,0.499894655662142,0.500030268216969
"rho.cur.2043",0.500091356341122,0.499894655662142,0.500030268216969
"rho.cur.2044",0.500095514303055,0.499902571903123,0.500026668962243
"rho.cur.2045",0.500095514303055,0.499902571903123,0.500026668962243
"rho.cur.2046",0.500095514303055,0.499902571903123,0.500026668962243
"rho.cur.2047",0.500095514303055,0.499902571903123,0.500026668962243
"rho.cur.2048",0.500095514303055,0.499902571903123,0.500026668962243
"rho.cur.2049",0.500091733076345,0.499909870992955,0.500011800384331
"rho.cur.2050",0.500091733076345,0.499909870992955,0.500011800384331
"rho.cur.2051",0.500091733076345,0.499909870992955,0.500011800384331
"rho.cur.2052",0.500091733076345,0.499909870992955,0.500011800384331
"rho.cur.2053",0.500093790402958,0.499893856073395,0.499998957712381
"rho.cur.2054",0.500093790402958,0.499893856073395,0.499998957712381
"rho.cur.2055",0.500100944202198,0.499913304296891,0.50000931707264
"rho.cur.2056",0.500098857185376,0.499923382294812,0.500009935495952
"rho.cur.2057",0.500098857185376,0.499923382294812,0.500009935495952
"rho.cur.2058",0.500094293804425,0.499917535991828,0.499997605612423
"rho.cur.2059",0.500089038136071,0.49993123899527,0.499987751790525
"rho.cur.2060",0.500089093118483,0.499949122622423,0.499974099533849
"rho.cur.2061",0.500089093118483,0.499949122622423,0.499974099533849
"rho.cur.2062",0.500089093118483,0.499949122622423,0.499974099533849
"rho.cur.2063",0.500089093118483,0.499949122622423,0.499974099533849
"rho.cur.2064",0.500085137464172,0.499955731672608,0.499984557461357
"rho.cur.2065",0.500085137464172,0.499955731672608,0.499984557461357
"rho.cur.2066",0.500085137464172,0.499955731672608,0.499984557461357
"rho.cur.2067",0.500085137464172,0.499955731672608,0.499984557461357
"rho.cur.2068",0.500085137464172,0.499955731672608,0.499984557461357
"rho.cur.2069",0.500085137464172,0.499955731672608,0.499984557461357
"rho.cur.2070",0.500076460762704,0.499967874885034,0.499980272505044
"rho.cur.2071",0.500076460762704,0.499967874885034,0.499980272505044
"rho.cur.2072",0.500076460762704,0.499967874885034,0.499980272505044
"rho.cur.2073",0.500076460762704,0.499967874885034,0.499980272505044
"rho.cur.2074",0.500067831347944,0.499949235395725,0.499987253794515
"rho.cur.2075",0.500065969690765,0.49996495562804,0.499980234031082
"rho.cur.2076",0.500065969690765,0.49996495562804,0.499980234031082
"rho.cur.2077",0.500065969690765,0.49996495562804,0.499980234031082
"rho.cur.2078",0.500067315469641,0.49995329595469,0.499971945924997
"rho.cur.2079",0.500067315469641,0.49995329595469,0.499971945924997
"rho.cur.2080",0.50006816028765,0.499964126301874,0.499986857933775
"rho.cur.2081",0.500060681720214,0.499958989337143,0.499995935891413
"rho.cur.2082",0.500060681720214,0.499958989337143,0.499995935891413
"rho.cur.2083",0.500060681720214,0.499958989337143,0.499995935891413
"rho.cur.2084",0.500060681720214,0.499958989337143,0.499995935891413
"rho.cur.2085",0.500067509243452,0.49995987841935,0.499997638045687
"rho.cur.2086",0.500067509243452,0.49995987841935,0.499997638045687
"rho.cur.2087",0.500059219031069,0.49996100791324,0.500010092686322
"rho.cur.2088",0.500059219031069,0.49996100791324,0.500010092686322
"rho.cur.2089",0.500064644370201,0.499952161657233,0.500012089907197
"rho.cur.2090",0.500064644370201,0.499952161657233,0.500012089907197
"rho.cur.2091",0.500064644370201,0.499952161657233,0.500012089907197
"rho.cur.2092",0.500064644370201,0.499952161657233,0.500012089907197
"rho.cur.2093",0.500064644370201,0.499952161657233,0.500012089907197
"rho.cur.2094",0.5000694969635,0.499934723844519,0.500011691201933
"rho.cur.2095",0.5000694969635,0.499934723844519,0.500011691201933
"rho.cur.2096",0.5000694969635,0.499934723844519,0.500011691201933
"rho.cur.2097",0.5000694969635,0.499934723844519,0.500011691201933
"rho.cur.2098",0.5000694969635,0.499934723844519,0.500011691201933
"rho.cur.2099",0.500064255657262,0.499925982368962,0.500000381000429
"rho.cur.2100",0.500074140934363,0.499944109510929,0.500008118210754
"rho.cur.2101",0.500074140934363,0.499944109510929,0.500008118210754
"rho.cur.2102",0.500081882988792,0.499961757223504,0.500019022116028
"rho.cur.2103",0.500081882988792,0.499961757223504,0.500019022116028
"rho.cur.2104",0.500081882988792,0.499961757223504,0.500019022116028
"rho.cur.2105",0.500081882988792,0.499961757223504,0.500019022116028
"rho.cur.2106",0.500081882988792,0.499961757223504,0.500019022116028
"rho.cur.2107",0.500080069847703,0.499952796761227,0.500020454412352
"rho.cur.2108",0.500080069847703,0.499952796761227,0.500020454412352
"rho.cur.2109",0.500080069847703,0.499952796761227,0.500020454412352
"rho.cur.2110",0.500080069847703,0.499952796761227,0.500020454412352
"rho.cur.2111",0.500089618745605,0.499939542336409,0.50002728587552
"rho.cur.2112",0.500089618745605,0.499939542336409,0.50002728587552
"rho.cur.2113",0.500089618745605,0.499939542336409,0.50002728587552
"rho.cur.2114",0.500089618745605,0.499939542336409,0.50002728587552
"rho.cur.2115",0.500089618745605,0.499939542336409,0.50002728587552
"rho.cur.2116",0.500098873828417,0.499919695301746,0.500020671204613
"rho.cur.2117",0.500098873828417,0.499919695301746,0.500020671204613
"rho.cur.2118",0.500093682751605,0.499926540485891,0.500017881578715
"rho.cur.2119",0.500085993675502,0.499922002158929,0.500017505531768
"rho.cur.2120",0.500085993675502,0.499922002158929,0.500017505531768
"rho.cur.2121",0.500087886239854,0.499932301096619,0.500004572909766
"rho.cur.2122",0.500082731801612,0.499943954516017,0.500001476219348
"rho.cur.2123",0.500082731801612,0.499943954516017,0.500001476219348
"rho.cur.2124",0.500082731801612,0.499943954516017,0.500001476219348
"rho.cur.2125",0.500082731801612,0.499943954516017,0.500001476219348
"rho.cur.2126",0.500083772232337,0.499955391746388,0.49999819355011
"rho.cur.2127",0.500083772232337,0.499955391746388,0.49999819355011
"rho.cur.2128",0.500093526164638,0.499964599920503,0.50000006537756
"rho.cur.2129",0.500093526164638,0.499964599920503,0.50000006537756
"rho.cur.2130",0.500093526164638,0.499964599920503,0.50000006537756
"rho.cur.2131",0.500093526164638,0.499964599920503,0.50000006537756
"rho.cur.2132",0.500096314245984,0.499961196524073,0.500007471169173
"rho.cur.2133",0.500089318829193,0.499969267590941,0.500014236433467
"rho.cur.2134",0.500085187384203,0.499950851158277,0.500018096149345
"rho.cur.2135",0.500085187384203,0.499950851158277,0.500018096149345
"rho.cur.2136",0.500083686436378,0.49995699910394,0.500022744248414
"rho.cur.2137",0.500090297851018,0.499972792665112,0.500023669658315
"rho.cur.2138",0.500090297851018,0.499972792665112,0.500023669658315
"rho.cur.2139",0.500090297851018,0.499972792665112,0.500023669658315
"rho.cur.2140",0.500090297851018,0.499972792665112,0.500023669658315
"rho.cur.2141",0.500088891917807,0.499963810715182,0.500009527580701
"rho.cur.2142",0.500088891917807,0.499963810715182,0.500009527580701
"rho.cur.2143",0.500088891917807,0.499963810715182,0.500009527580701
"rho.cur.2144",0.500085674081799,0.499949300924484,0.500006194654292
"rho.cur.2145",0.500086700058822,0.499962287091492,0.500003093952875
