"","X1","X2","X3","X4","X5","X6"
"X.491",248.061352289952,-36.3786429537825,223.951226712382,146.085454216065,-63.5243136447943,373.528922488331
"X.492",248.102151123546,-38.6639438251398,221.340968818582,143.098730495038,-65.1193747979677,376.62867104949
"X.493",247.754951659329,-39.6598407177619,221.602820594973,140.237579803752,-63.1745534719056,379.74030331464
"X.494",247.754951659329,-39.6598407177619,221.602820594973,140.237579803752,-63.1745534719056,379.74030331464
"X.495",245.930887404568,-39.1321090830855,223.464375400162,138.130872996362,-63.8994637609548,383.161843807786
"X.496",245.930887404568,-39.1321090830855,223.464375400162,138.130872996362,-63.8994637609548,383.161843807786
"X.497",245.930887404568,-39.1321090830855,223.464375400162,138.130872996362,-63.8994637609548,383.161843807786
"X.498",249.157270041965,-41.6110230571024,224.204466785482,138.065264070245,-60.5325389535255,382.576804713695
"X.499",249.157270041965,-41.6110230571024,224.204466785482,138.065264070245,-60.5325389535255,382.576804713695
"X.500",249.157270041965,-41.6110230571024,224.204466785482,138.065264070245,-60.5325389535255,382.576804713695
"X.501",249.157270041965,-41.6110230571024,224.204466785482,138.065264070245,-60.5325389535255,382.576804713695
"X.502",249.157270041965,-41.6110230571024,224.204466785482,138.065264070245,-60.5325389535255,382.576804713695
"X.503",249.157270041965,-41.6110230571024,224.204466785482,138.065264070245,-60.5325389535255,382.576804713695
"X.504",249.922537386156,-42.2734062651537,225.920763594276,135.426241973253,-60.1621509038931,379.638394599198
"X.505",252.798632468767,-38.7305042220644,228.097808203838,133.849702715712,-57.6577313703573,380.798504236503
"X.506",253.503472896032,-42.4593702888481,230.946985454476,134.406107352885,-57.6792275284505,380.526279143407
"X.507",253.503472896032,-42.4593702888481,230.946985454476,134.406107352885,-57.6792275284505,380.526279143407
"X.508",253.503472896032,-42.4593702888481,230.946985454476,134.406107352885,-57.6792275284505,380.526279143407
"X.509",253.503472896032,-42.4593702888481,230.946985454476,134.406107352885,-57.6792275284505,380.526279143407
"X.510",253.503472896032,-42.4593702888481,230.946985454476,134.406107352885,-57.6792275284505,380.526279143407
"X.511",252.625160366036,-42.2085667809836,233.844182270757,137.270810449334,-55.3969754924155,380.628258035867
"X.512",252.625160366036,-42.2085667809836,233.844182270757,137.270810449334,-55.3969754924155,380.628258035867
"X.513",252.625160366036,-42.2085667809836,233.844182270757,137.270810449334,-55.3969754924155,380.628258035867
"X.514",252.625160366036,-42.2085667809836,233.844182270757,137.270810449334,-55.3969754924155,380.628258035867
"X.515",253.005735115818,-43.799020830392,235.304241716108,139.657903123485,-56.6954092414207,384.399167851894
"X.516",253.005735115818,-43.799020830392,235.304241716108,139.657903123485,-56.6954092414207,384.399167851894
"X.517",253.005735115818,-43.799020830392,235.304241716108,139.657903123485,-56.6954092414207,384.399167851894
"X.518",253.005735115818,-43.799020830392,235.304241716108,139.657903123485,-56.6954092414207,384.399167851894
"X.519",250.538596596308,-42.4531656222782,237.590505396194,136.221918919893,-60.2963858966804,387.351031470462
"X.520",250.538596596308,-42.4531656222782,237.590505396194,136.221918919893,-60.2963858966804,387.351031470462
"X.521",254.319908657782,-40.5502771975837,237.160952064387,139.271577551799,-57.5459491063929,387.041240678518
"X.522",254.319908657782,-40.5502771975837,237.160952064387,139.271577551799,-57.5459491063929,387.041240678518
"X.523",254.319908657782,-40.5502771975837,237.160952064387,139.271577551799,-57.5459491063929,387.041240678518
"X.524",256.966810468323,-41.7498827612392,233.868272160358,135.368538839581,-58.3100258310414,390.00618432404
"X.525",258.837357556186,-38.9897789897762,236.525783888242,136.353840807291,-57.6406086769975,391.027726135566
"X.526",258.837357556186,-38.9897789897762,236.525783888242,136.353840807291,-57.6406086769975,391.027726135566
"X.527",257.228344538919,-36.9575236102931,233.887775167069,134.606800727385,-56.1020815403289,394.027475581854
"X.528",257.670185178257,-37.8263495302192,233.388109867639,131.029912983837,-58.2877149649984,397.497858745395
"X.529",259.287844443433,-41.1156742478154,236.056446117527,130.176912983718,-59.1600990959531,396.443963296129
"X.530",259.287844443433,-41.1156742478154,236.056446117527,130.176912983718,-59.1600990959531,396.443963296129
"X.531",263.044074944891,-39.4301812814913,235.065986775971,129.357849309059,-59.1914000989026,397.277687278925
"X.532",266.887449227012,-41.9719231164447,238.662911967552,127.581757765102,-62.4825941373682,399.667393480777
"X.533",266.887449227012,-41.9719231164447,238.662911967552,127.581757765102,-62.4825941373682,399.667393480777
"X.534",269.706525634713,-44.228500492721,240.739604848615,124.100627038466,-62.6042061218149,402.119074724032
"X.535",269.706525634713,-44.228500492721,240.739604848615,124.100627038466,-62.6042061218149,402.119074724032
"X.536",271.883029363788,-44.4836659262321,242.55230074673,123.536065418112,-59.3777412411845,404.909396174713
"X.537",271.883029363788,-44.4836659262321,242.55230074673,123.536065418112,-59.3777412411845,404.909396174713
"X.538",271.883029363788,-44.4836659262321,242.55230074673,123.536065418112,-59.3777412411845,404.909396174713
"X.539",272.040010340251,-46.9905726237587,243.812598387889,122.760924741464,-60.4431908999658,403.671582914307
"X.540",272.040010340251,-46.9905726237587,243.812598387889,122.760924741464,-60.4431908999658,403.671582914307
"X.541",272.040010340251,-46.9905726237587,243.812598387889,122.760924741464,-60.4431908999658,403.671582914307
"X.542",272.040010340251,-46.9905726237587,243.812598387889,122.760924741464,-60.4431908999658,403.671582914307
"X.543",273.234174335114,-50.656300423517,244.653948915369,121.122745979416,-58.5304411103106,407.339742864831
"X.544",273.589186452068,-48.2477560731016,245.316267660997,120.397999675783,-55.7820681252605,410.3535173157
"X.545",276.852010426782,-44.5320460981123,248.700988858185,120.807894177573,-58.8305131171918,409.809069463401
"X.546",276.852010426782,-44.5320460981123,248.700988858185,120.807894177573,-58.8305131171918,409.809069463401
"X.547",276.852010426782,-44.5320460981123,248.700988858185,120.807894177573,-58.8305131171918,409.809069463401
"X.548",276.852010426782,-44.5320460981123,248.700988858185,120.807894177573,-58.8305131171918,409.809069463401
"X.549",274.841427823268,-47.6332353072605,250.458713210366,120.201649576264,-56.3558351055807,412.941892921342
"X.550",274.841427823268,-47.6332353072605,250.458713210366,120.201649576264,-56.3558351055807,412.941892921342
"X.551",274.841427823268,-47.6332353072605,250.458713210366,120.201649576264,-56.3558351055807,412.941892921342
"X.552",271.529869321473,-48.9449864400915,253.36334538757,121.79434634729,-59.0863636837429,411.567554542213
"X.553",270.427582150064,-52.3946707079552,255.401435616604,123.033911274584,-57.3968176593161,414.968979158788
"X.554",273.479597484432,-53.3659030812226,257.68588156364,119.48818207516,-60.2002339431173,415.975056096329
"X.555",276.351301362477,-50.1043062804631,256.001565887771,123.046544678348,-58.1335653227842,419.238979316666
"X.556",276.351301362477,-50.1043062804631,256.001565887771,123.046544678348,-58.1335653227842,419.238979316666
"X.557",276.351301362477,-50.1043062804631,256.001565887771,123.046544678348,-58.1335653227842,419.238979316666
"X.558",276.351301362477,-50.1043062804631,256.001565887771,123.046544678348,-58.1335653227842,419.238979316666
"X.559",276.351301362477,-50.1043062804631,256.001565887771,123.046544678348,-58.1335653227842,419.238979316666
"X.560",279.888400787227,-52.7563320173315,256.930266265935,120.260454941379,-54.6278028984642,421.627897817059
"X.561",277.520193686448,-55.502648221179,259.737734607599,119.290698559793,-52.6605027758605,421.618800402968
"X.562",277.076788995154,-54.5211849844448,259.232836636892,120.566528623762,-54.8501907040453,421.097621030523
"X.563",273.684052781872,-53.5382456647597,262.225335727624,124.451580131265,-57.3209090040154,422.760451580747
"X.564",273.684052781872,-53.5382456647597,262.225335727624,124.451580131265,-57.3209090040154,422.760451580747
"X.565",273.684052781872,-53.5382456647597,262.225335727624,124.451580131265,-57.3209090040154,422.760451580747
"X.566",275.874221278094,-56.5350732485197,263.057359301663,121.200780782687,-60.0032092475421,426.591184162884
"X.567",273.094438379369,-52.7932079078994,265.321193513638,119.894606884407,-61.9672356688506,430.185417781933
"X.568",273.094438379369,-52.7932079078994,265.321193513638,119.894606884407,-61.9672356688506,430.185417781933
"X.569",273.199469653629,-50.0528045183412,268.071999973795,122.759901864292,-61.018913456527,431.307035520091
"X.570",273.199469653629,-50.0528045183412,268.071999973795,122.759901864292,-61.018913456527,431.307035520091
"X.571",270.71994511012,-53.0852597689621,270.805879845462,125.390076069,-63.9582757757134,432.818040964543
"X.572",270.71994511012,-53.0852597689621,270.805879845462,125.390076069,-63.9582757757134,432.818040964543
"X.573",270.71994511012,-53.0852597689621,270.805879845462,125.390076069,-63.9582757757134,432.818040964543
"X.574",270.71994511012,-53.0852597689621,270.805879845462,125.390076069,-63.9582757757134,432.818040964543
"X.575",270.71994511012,-53.0852597689621,270.805879845462,125.390076069,-63.9582757757134,432.818040964543
"X.576",270.71994511012,-53.0852597689621,270.805879845462,125.390076069,-63.9582757757134,432.818040964543
"X.577",274.518175681792,-49.6588541305057,274.773515106357,123.102561225953,-63.1417351675308,434.158477717428
"X.578",274.518175681792,-49.6588541305057,274.773515106357,123.102561225953,-63.1417351675308,434.158477717428
"X.579",273.805997999124,-47.2240388820312,277.112559952951,120.130862865435,-62.733856235919,437.730888122111
"X.580",273.805997999124,-47.2240388820312,277.112559952951,120.130862865435,-62.733856235919,437.730888122111
"X.581",273.805997999124,-47.2240388820312,277.112559952951,120.130862865435,-62.733856235919,437.730888122111
"X.582",273.805997999124,-47.2240388820312,277.112559952951,120.130862865435,-62.733856235919,437.730888122111
"X.583",274.059801438562,-46.010014286115,279.911876564092,117.121201604443,-64.7046002348042,440.284251512377
"X.584",276.138010885306,-44.6666115353248,278.292059163741,120.164024360316,-62.6117125258869,441.749236756354
"X.585",276.138010885306,-44.6666115353248,278.292059163741,120.164024360316,-62.6117125258869,441.749236756354
"X.586",276.138010885306,-44.6666115353248,278.292059163741,120.164024360316,-62.6117125258869,441.749236756354
"X.587",276.138010885306,-44.6666115353248,278.292059163741,120.164024360316,-62.6117125258869,441.749236756354
"X.588",277.153412978835,-42.1290785594277,281.431531748912,116.855341501372,-59.2442762305117,445.035551551147
"X.589",281.111579419784,-42.5992753373824,281.737534885473,115.430091861474,-62.3232268516994,447.985280211433
"X.590",281.111579419784,-42.5992753373824,281.737534885473,115.430091861474,-62.3232268516994,447.985280211433
"X.591",283.5465203223,-41.4723793322585,282.60150999873,116.981478622022,-65.0042688933289,449.691338961362
"X.592",283.5465203223,-41.4723793322585,282.60150999873,116.981478622022,-65.0042688933289,449.691338961362
"X.593",283.5465203223,-41.4723793322585,282.60150999873,116.981478622022,-65.0042688933289,449.691338961362
"X.594",283.5465203223,-41.4723793322585,282.60150999873,116.981478622022,-65.0042688933289,449.691338961362
"X.595",283.5465203223,-41.4723793322585,282.60150999873,116.981478622022,-65.0042688933289,449.691338961362
"X.596",283.5465203223,-41.4723793322585,282.60150999873,116.981478622022,-65.0042688933289,449.691338961362
"X.597",285.701881652437,-44.5282432360939,280.650617641575,118.752215364786,-66.1988946043975,446.003838756471
"X.598",285.701881652437,-44.5282432360939,280.650617641575,118.752215364786,-66.1988946043975,446.003838756471
"X.599",287.266568688415,-46.5882984808079,280.048456221065,114.906718062075,-67.6655963094062,449.189889400615
"X.600",287.266568688415,-46.5882984808079,280.048456221065,114.906718062075,-67.6655963094062,449.189889400615
"X.601",287.266568688415,-46.5882984808079,280.048456221065,114.906718062075,-67.6655963094062,449.189889400615
"X.602",287.266568688415,-46.5882984808079,280.048456221065,114.906718062075,-67.6655963094062,449.189889400615
"X.603",287.266568688415,-46.5882984808079,280.048456221065,114.906718062075,-67.6655963094062,449.189889400615
"X.604",287.266568688415,-46.5882984808079,280.048456221065,114.906718062075,-67.6655963094062,449.189889400615
"X.605",288.368571255095,-49.1447739487878,283.136710469789,118.526529025125,-70.4455200874335,447.50217862369
"X.606",288.368571255095,-49.1447739487878,283.136710469789,118.526529025125,-70.4455200874335,447.50217862369
"X.607",292.039557637386,-48.3926198630027,284.438387911013,117.589181987407,-67.3841982477433,444.543792671873
"X.608",295.125903187059,-48.0140783449999,281.827949826783,119.755230134191,-67.8171557628638,446.306132595404
"X.609",296.204178413115,-51.772722637131,284.423461844391,122.346357138666,-67.3750949290669,448.439297738834
"X.610",296.204178413115,-51.772722637131,284.423461844391,122.346357138666,-67.3750949290669,448.439297738834
"X.611",298.472598500289,-54.7778355421863,284.518679141245,121.103624468508,-66.8607211479074,452.345585662289
"X.612",298.886837076135,-56.814472069814,283.712797298274,117.776001978504,-66.9981160846627,451.349957158207
"X.613",296.900161487721,-57.8349037355177,287.546579419813,118.064203817236,-67.1503580168909,454.716999517172
"X.614",296.900161487721,-57.8349037355177,287.546579419813,118.064203817236,-67.1503580168909,454.716999517172
"X.615",296.5223492698,-56.1121321672938,285.706821543342,121.479141317146,-67.1068202287978,458.387636666535
"X.616",296.5223492698,-56.1121321672938,285.706821543342,121.479141317146,-67.1068202287978,458.387636666535
"X.617",296.5223492698,-56.1121321672938,285.706821543342,121.479141317146,-67.1068202287978,458.387636666535
"X.618",298.24024517063,-55.3118612615756,288.161176153636,118.486300548377,-64.2170504660434,458.120824958547
"X.619",298.90686857488,-52.2943308649949,285.38098752237,119.886827716442,-67.7698235151446,461.056876371964
"X.620",302.781408928074,-56.0229317637525,287.854975625119,120.141290563928,-69.5217115816749,464.659080877318
"X.621",302.781408928074,-56.0229317637525,287.854975625119,120.141290563928,-69.5217115816749,464.659080877318
"X.622",302.781408928074,-56.0229317637525,287.854975625119,120.141290563928,-69.5217115816749,464.659080877318
"X.623",302.781408928074,-56.0229317637525,287.854975625119,120.141290563928,-69.5217115816749,464.659080877318
"X.624",302.781408928074,-56.0229317637525,287.854975625119,120.141290563928,-69.5217115816749,464.659080877318
"X.625",302.781408928074,-56.0229317637525,287.854975625119,120.141290563928,-69.5217115816749,464.659080877318
"X.626",302.781408928074,-56.0229317637525,287.854975625119,120.141290563928,-69.5217115816749,464.659080877318
"X.627",302.781408928074,-56.0229317637525,287.854975625119,120.141290563928,-69.5217115816749,464.659080877318
"X.628",303.381272975094,-58.1064648813001,287.46971287503,119.909443903553,-70.0036243100739,468.397596511408
"X.629",303.381272975094,-58.1064648813001,287.46971287503,119.909443903553,-70.0036243100739,468.397596511408
"X.630",306.792256276794,-56.495918499156,288.513888566933,116.20566555469,-72.2992466532714,471.668670895859
"X.631",308.692590703927,-53.7295767682038,289.143260699875,119.320393064829,-68.5748392802751,472.188946993439
"X.632",308.692590703927,-53.7295767682038,289.143260699875,119.320393064829,-68.5748392802751,472.188946993439
"X.633",311.29558077801,-56.2507099265597,289.516793471939,121.258484972479,-67.5550268062479,471.636653085588
"X.634",311.29558077801,-56.2507099265597,289.516793471939,121.258484972479,-67.5550268062479,471.636653085588
"X.635",310.353842572979,-57.0305483060322,290.321641753605,121.985587812798,-71.5255436574197,474.174345766543
"X.636",310.353842572979,-57.0305483060322,290.321641753605,121.985587812798,-71.5255436574197,474.174345766543
"X.637",311.723758365698,-58.5536828915022,293.769337489447,123.209189420404,-74.7085841440684,471.312660375028
"X.638",311.723758365698,-58.5536828915022,293.769337489447,123.209189420404,-74.7085841440684,471.312660375028
"X.639",311.723758365698,-58.5536828915022,293.769337489447,123.209189420404,-74.7085841440684,471.312660375028
"X.640",313.871893103905,-58.0206173023574,296.863094580538,122.115409772681,-77.4580733434385,470.143678957014
"X.641",313.871893103905,-58.0206173023574,296.863094580538,122.115409772681,-77.4580733434385,470.143678957014
"X.642",313.871893103905,-58.0206173023574,296.863094580538,122.115409772681,-77.4580733434385,470.143678957014
"X.643",316.684490848072,-61.3087133800975,299.898980354137,118.797870898458,-78.6569819704718,471.441157115041
"X.644",316.684490848072,-61.3087133800975,299.898980354137,118.797870898458,-78.6569819704718,471.441157115041
"X.645",316.684490848072,-61.3087133800975,299.898980354137,118.797870898458,-78.6569819704718,471.441157115041
"X.646",316.684490848072,-61.3087133800975,299.898980354137,118.797870898458,-78.6569819704718,471.441157115041
"X.647",314.241205895059,-57.5538548322759,301.967690075925,120.25489095396,-78.6641204220331,471.900719068362
"X.648",314.241205895059,-57.5538548322759,301.967690075925,120.25489095396,-78.6641204220331,471.900719068362
"X.649",317.192023854442,-59.1716017181418,302.964523143313,122.179805636244,-75.1675953765488,470.076303719892
"X.650",317.192023854442,-59.1716017181418,302.964523143313,122.179805636244,-75.1675953765488,470.076303719892
"X.651",317.192023854442,-59.1716017181418,302.964523143313,122.179805636244,-75.1675953765488,470.076303719892
"X.652",313.875669985749,-61.0693965347848,305.291075908757,123.266493344518,-74.2229881261564,469.364200921147
"X.653",316.679122276343,-58.0569187829635,306.898076779387,121.488888965758,-76.1890458737588,472.135889183148
"X.654",316.679122276343,-58.0569187829635,306.898076779387,121.488888965758,-76.1890458737588,472.135889183148
"X.655",320.100737033151,-61.5354767160855,308.566239650539,120.571056991654,-72.6786517084664,468.889223304926
"X.656",320.100737033151,-61.5354767160855,308.566239650539,120.571056991654,-72.6786517084664,468.889223304926
"X.657",324.018380716182,-63.1542817706607,310.078958048663,120.847818979832,-76.1813244887716,472.873727172031
"X.658",324.018380716182,-63.1542817706607,310.078958048663,120.847818979832,-76.1813244887716,472.873727172031
"X.659",325.216109780334,-64.309669211357,313.472620067364,119.447044871586,-72.5086810992188,473.271101716324
"X.660",325.216109780334,-64.309669211357,313.472620067364,119.447044871586,-72.5086810992188,473.271101716324
"X.661",325.216109780334,-64.309669211357,313.472620067364,119.447044871586,-72.5086810992188,473.271101716324
"X.662",323.366881843395,-61.8122255931042,309.62928632944,119.066400499853,-75.9268061232841,473.297202627524
"X.663",323.366881843395,-61.8122255931042,309.62928632944,119.066400499853,-75.9268061232841,473.297202627524
"X.664",322.642433169968,-58.1342780774824,309.704249139122,121.000533217403,-77.1963233177638,473.769760211347
"X.665",322.642433169968,-58.1342780774824,309.704249139122,121.000533217403,-77.1963233177638,473.769760211347
"X.666",322.642433169968,-58.1342780774824,309.704249139122,121.000533217403,-77.1963233177638,473.769760211347
"X.667",322.536487228907,-61.4851361697904,310.784581975258,117.695456005471,-74.5103611362255,477.474655340775
"X.668",322.96790421728,-57.8203828184299,309.940863602973,116.068708466204,-73.8958801732487,480.730087231262
"X.669",322.96790421728,-57.8203828184299,309.940863602973,116.068708466204,-73.8958801732487,480.730087231262
"X.670",322.96790421728,-57.8203828184299,309.940863602973,116.068708466204,-73.8958801732487,480.730087231262
"X.671",326.150082612149,-58.2876728622607,306.26300674229,115.242340015086,-73.2314004742629,484.143801863654
"X.672",326.150082612149,-58.2876728622607,306.26300674229,115.242340015086,-73.2314004742629,484.143801863654
"X.673",326.150082612149,-58.2876728622607,306.26300674229,115.242340015086,-73.2314004742629,484.143801863654
"X.674",326.150082612149,-58.2876728622607,306.26300674229,115.242340015086,-73.2314004742629,484.143801863654
"X.675",326.883865361772,-55.7825875169031,304.150655945009,117.35234460591,-71.3512122866786,484.26298202516
"X.676",326.883865361772,-55.7825875169031,304.150655945009,117.35234460591,-71.3512122866786,484.26298202516
"X.677",330.078684365116,-54.8205750750742,306.374923699713,120.793747234928,-73.6789328915155,482.811559399008
"X.678",327.6219458149,-54.532844303026,307.798159153378,124.441754337239,-72.4237084996975,486.759912682115
"X.679",328.468908091746,-53.1737698110185,309.12211376912,127.675050750213,-73.6742634655065,486.03429739119
"X.680",328.468908091746,-53.1737698110185,309.12211376912,127.675050750213,-73.6742634655065,486.03429739119
"X.681",328.468908091746,-53.1737698110185,309.12211376912,127.675050750213,-73.6742634655065,486.03429739119
"X.682",331.158262040205,-55.8809552582345,307.457510535783,130.766859737995,-76.5339182981378,487.255006405874
"X.683",331.158262040205,-55.8809552582345,307.457510535783,130.766859737995,-76.5339182981378,487.255006405874
"X.684",331.158262040205,-55.8809552582345,307.457510535783,130.766859737995,-76.5339182981378,487.255006405874
"X.685",331.606520922594,-56.1133426817499,308.197107431657,131.638941053139,-80.0272754852748,488.453916791244
"X.686",331.606520922594,-56.1133426817499,308.197107431657,131.638941053139,-80.0272754852748,488.453916791244
"X.687",331.606520922594,-56.1133426817499,308.197107431657,131.638941053139,-80.0272754852748,488.453916791244
"X.688",331.606520922594,-56.1133426817499,308.197107431657,131.638941053139,-80.0272754852748,488.453916791244
"X.689",331.606520922594,-56.1133426817499,308.197107431657,131.638941053139,-80.0272754852748,488.453916791244
"X.690",331.750239744521,-56.5809177121512,312.046356897048,134.944995999175,-81.999127594111,492.332208742737
"X.691",334.661053081713,-55.267101775705,311.242634280763,134.795180976229,-78.7182595723397,495.635622251197
"X.692",334.472744114436,-56.6193173172317,310.996148756883,131.115491619172,-77.2372783509171,498.065700737177
"X.693",337.499347025268,-54.3154082278154,312.765080995104,131.081751305448,-79.7684299902147,497.208573620184
"X.694",337.499347025268,-54.3154082278154,312.765080995104,131.081751305448,-79.7684299902147,497.208573620184
"X.695",337.499347025268,-54.3154082278154,312.765080995104,131.081751305448,-79.7684299902147,497.208573620184
"X.696",339.234134154133,-57.6964490672938,312.331019091598,128.919542260306,-82.2237720930106,499.269330607145
"X.697",339.234134154133,-57.6964490672938,312.331019091598,128.919542260306,-82.2237720930106,499.269330607145
"X.698",339.234134154133,-57.6964490672938,312.331019091598,128.919542260306,-82.2237720930106,499.269330607145
"X.699",339.234134154133,-57.6964490672938,312.331019091598,128.919542260306,-82.2237720930106,499.269330607145
"X.700",339.234134154133,-57.6964490672938,312.331019091598,128.919542260306,-82.2237720930106,499.269330607145
"X.701",339.234134154133,-57.6964490672938,312.331019091598,128.919542260306,-82.2237720930106,499.269330607145
"X.702",339.234134154133,-57.6964490672938,312.331019091598,128.919542260306,-82.2237720930106,499.269330607145
"X.703",339.234134154133,-57.6964490672938,312.331019091598,128.919542260306,-82.2237720930106,499.269330607145
"X.704",338.941480487324,-57.1260308118902,313.851774250335,130.310051336723,-84.4988020838327,501.451219653129
"X.705",338.941480487324,-57.1260308118902,313.851774250335,130.310051336723,-84.4988020838327,501.451219653129
"X.706",336.178097925819,-55.312754833921,316.058463554076,127.749779430988,-85.2433478974826,503.645680562942
"X.707",336.178097925819,-55.312754833921,316.058463554076,127.749779430988,-85.2433478974826,503.645680562942
"X.708",332.793265582733,-53.6338225862376,320.039040849722,124.602820657032,-84.9787052118308,505.036152846529
"X.709",336.146700251587,-55.3857629390798,321.727434476084,124.945418853151,-88.467203432051,506.436355685233
"X.710",336.146700251587,-55.3857629390798,321.727434476084,124.945418853151,-88.467203432051,506.436355685233
"X.711",336.146700251587,-55.3857629390798,321.727434476084,124.945418853151,-88.467203432051,506.436355685233
"X.712",339.133502609767,-53.38523978725,325.364467847339,125.982283288451,-90.9095376574523,506.142461165204
"X.713",339.133502609767,-53.38523978725,325.364467847339,125.982283288451,-90.9095376574523,506.142461165204
"X.714",339.133502609767,-53.38523978725,325.364467847339,125.982283288451,-90.9095376574523,506.142461165204
"X.715",339.133502609767,-53.38523978725,325.364467847339,125.982283288451,-90.9095376574523,506.142461165204
"X.716",339.133502609767,-53.38523978725,325.364467847339,125.982283288451,-90.9095376574523,506.142461165204
"X.717",339.133502609767,-53.38523978725,325.364467847339,125.982283288451,-90.9095376574523,506.142461165204
"X.718",341.326628772281,-56.5001321638368,324.167404241106,124.127921042802,-88.5916593962437,507.723639662727
"X.719",341.326628772281,-56.5001321638368,324.167404241106,124.127921042802,-88.5916593962437,507.723639662727
"X.720",341.326628772281,-56.5001321638368,324.167404241106,124.127921042802,-88.5916593962437,507.723639662727
"X.721",340.351761575527,-59.1886992099128,325.254801877952,127.214703552263,-89.0212363557047,507.718168058782
"X.722",343.851550955064,-61.4331826398514,325.835806914783,127.475636467176,-85.5512574196881,504.861584999948
"X.723",343.851550955064,-61.4331826398514,325.835806914783,127.475636467176,-85.5512574196881,504.861584999948
"X.724",343.851550955064,-61.4331826398514,325.835806914783,127.475636467176,-85.5512574196881,504.861584999948
"X.725",343.851550955064,-61.4331826398514,325.835806914783,127.475636467176,-85.5512574196881,504.861584999948
"X.726",347.517333790399,-59.5165187025807,327.624047079301,128.467527601706,-87.5065991723067,502.059251736267
"X.727",347.517333790399,-59.5165187025807,327.624047079301,128.467527601706,-87.5065991723067,502.059251736267
"X.728",347.517333790399,-59.5165187025807,327.624047079301,128.467527601706,-87.5065991723067,502.059251736267
"X.729",349.177096875123,-56.8131871370963,331.158803847796,125.434996729555,-87.1113910035318,503.724521356984
"X.730",349.177096875123,-56.8131871370963,331.158803847796,125.434996729555,-87.1113910035318,503.724521356984
"X.731",346.347246642895,-57.5166383365534,332.928694429985,125.294359622361,-90.4815605369485,507.456299865036
"X.732",346.347246642895,-57.5166383365534,332.928694429985,125.294359622361,-90.4815605369485,507.456299865036
"X.733",344.96370823469,-55.8633898644141,334.669009997687,128.463105423214,-88.474299320308,510.880992328166
"X.734",344.96370823469,-55.8633898644141,334.669009997687,128.463105423214,-88.474299320308,510.880992328166
"X.735",344.96370823469,-55.8633898644141,334.669009997687,128.463105423214,-88.474299320308,510.880992328166
"X.736",344.96370823469,-55.8633898644141,334.669009997687,128.463105423214,-88.474299320308,510.880992328166
"X.737",346.594375304617,-58.874919421821,337.629153820864,129.498971938925,-87.6265827187425,507.178565577953
"X.738",346.594375304617,-58.874919421821,337.629153820864,129.498971938925,-87.6265827187425,507.178565577953
"X.739",342.978586930521,-62.1542456968121,337.490889943383,132.634278694006,-91.1244910669601,509.238967915415
"X.740",345.752287158482,-63.1270090954743,338.575410380206,136.597402496102,-89.2968955219812,508.509758907719
"X.741",345.752287158482,-63.1270090954743,338.575410380206,136.597402496102,-89.2968955219812,508.509758907719
"X.742",345.752287158482,-63.1270090954743,338.575410380206,136.597402496102,-89.2968955219812,508.509758907719
"X.743",345.752287158482,-63.1270090954743,338.575410380206,136.597402496102,-89.2968955219812,508.509758907719
"X.744",345.752287158482,-63.1270090954743,338.575410380206,136.597402496102,-89.2968955219812,508.509758907719
"X.745",345.752287158482,-63.1270090954743,338.575410380206,136.597402496102,-89.2968955219812,508.509758907719
"X.746",345.752287158482,-63.1270090954743,338.575410380206,136.597402496102,-89.2968955219812,508.509758907719
"X.747",347.13380834993,-61.2029107509545,342.08796481154,136.627525951552,-88.9630630289293,511.138257877319
"X.748",349.868366602547,-62.2758836185924,338.10155205912,138.549480998727,-89.1161723838276,512.944329194142
"X.749",349.868366602547,-62.2758836185924,338.10155205912,138.549480998727,-89.1161723838276,512.944329194142
"X.750",349.868366602547,-62.2758836185924,338.10155205912,138.549480998727,-89.1161723838276,512.944329194142
"X.751",351.139700527973,-62.3986207673691,337.37548598013,137.873964454817,-89.8474067499018,514.057534505962
"X.752",354.692224701606,-64.6872400490932,339.085933639846,135.331586384984,-88.9910247133202,513.209462208091
"X.753",354.692224701606,-64.6872400490932,339.085933639846,135.331586384984,-88.9910247133202,513.209462208091
"X.754",358.451494825743,-67.5293488147102,339.516111328444,138.250484607952,-90.1302416504449,515.572125071077
"X.755",356.459449698888,-64.155536349713,343.162515531472,141.025856960403,-92.9530468036509,518.950142664253
"X.756",360.281979800872,-63.6575957963608,345.017388208947,144.588526610123,-92.719420434264,518.914017523988
"X.757",361.460375088937,-64.7171545828126,347.803837523973,141.103211501452,-89.5241836861796,517.436116922065
"X.758",361.460375088937,-64.7171545828126,347.803837523973,141.103211501452,-89.5241836861796,517.436116922065
"X.759",361.460375088937,-64.7171545828126,347.803837523973,141.103211501452,-89.5241836861796,517.436116922065
"X.760",362.316563004367,-61.1044037117056,348.079901454217,138.219030050399,-91.6971052543348,520.415540707647
"X.761",365.484103498719,-61.7248567844174,350.047201917685,136.221721865075,-91.8211571977562,519.654042750015
"X.762",369.356906128786,-64.1707789821915,353.102988229311,136.906501212927,-94.7409238138324,522.848162261187
"X.763",371.270445657633,-67.5349975357197,355.202523109681,138.847923530104,-93.1108299338347,524.868731382652
"X.764",373.970409363247,-66.6846937237672,355.615777713424,137.406762067067,-92.2975024015731,525.080288255005
"X.765",373.970409363247,-66.6846937237672,355.615777713424,137.406762067067,-92.2975024015731,525.080288255005
